Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
Nyx,FR,11,2,82.243.242.126,def92-9-82-243-242-126.fbx.proxad.net,4989,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
nz11,PL,58,28,149.156.46.117,nz11-49.ifj.edu.pl,8080,8888,0,1,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
oasis,US,24,3,96.224.214.210,pool-96-224-214-210.nycmny.fios.verizon.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
obelix,GB,17266,7,135.196.0.10,obelix.mdnx.net,9090,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
OccupyMyPants,FR,6496,46,87.98.180.247,87-98-180-247.ovh.net,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
OignonFraise,FR,11,0,93.11.116.135,135.116.11.93.rev.sfr.net,443,8443,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
oilsrv1,CH,7230,23,62.220.136.253,oilsrv1.saitis.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
ojSu3o2nArAVQdTsxL5,US,45,4,98.216.82.196,c-98-216-82-196.hsd1.ma.comcast.net,3957,3759,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
OKSmidRelay,US,3,9,65.102.184.187,65-102-184-187.tukw.qwest.net,2320,2309,0,0,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Server 2003 Service Pack 2 [server],0,0
okTor,FR,6,0,82.232.238.167,mit77-1-82-232-238-167.fbx.proxad.net,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7  [workstation],0,0
oldthink,US,36,25,71.123.206.18,pool-71-123-206-18.dllstx.fios.verizon.net,9001,9031,0,0,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
olgaidtorelay,NO,183,202,77.40.164.50,77.40.164.50,9123,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux i686,0,0
omgbbq,FR,2151,2,176.31.3.243,176.31.3.243,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
omgprivacy,US,3,130,99.168.109.197,99-168-109-197.lightspeed.ftwotx.sbcglobal.net,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.2.32 (git-877e17749725ab88) on Linux i686,0,0
omicron,DE,338,25,88.198.24.217,omicron.coderpunks.org,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
OmNomNomNom,DE,2689,23,188.40.32.154,torproject.org.qwyx.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
OMZ13,US,0,5,66.142.213.234,adsl-66-142-213-234.dsl.tpkaks.swbell.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
ONE,US,10,0,67.11.247.110,cpe-67-11-247-110.satx.res.rr.com,443,80,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Windows 7 Service Pack 1 [workstation],0,0
OneFreeInternet,DE,10,14,62.143.149.240,ip-62-143-149-240.unitymediagroup.de,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
OnionsAndAtoms,US,9115,69,18.85.8.71,cluster1.cba.mit.edu,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
OnionsAndAtoms3,US,6676,56,18.85.8.246,18.85.8.246,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
onionsareyummy,CA,15,1,68.147.141.3,S0106c0c1c01b51b1.cg.shawcable.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
oniontoys,JP,125,8,124.41.66.220,7c2942dc.i-revonet.jp,8080,None,0,0,1,1,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
OnoFreendai,IT,5,8,87.3.117.25,host25-117-dynamic.3-87-r.retail.telecomitalia.it,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i586,0,0
ooV3thiejeix,AT,16,7,81.217.16.86,h081217016086.dyn.cm.kabsi.at,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux i586,0,0
ooVoo7oo,DE,8,1,87.79.75.175,static-87-79-75-175.netcologne.de,8443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
opalscence,JP,16,24,219.117.206.46,sylph.white-void.net,24000,24001,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
openBRAMA,PL,374,13,194.29.160.138,brama.elka.pw.edu.pl,20019,20020,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
opensesamebeef,US,0,118,208.83.223.229,208.83.223.229,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.32 (git-877e17749725ab88) on FreeBSD amd64,0,0
OrangeLantern,LU,2776,7,212.117.176.90,server106963.santrex.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
Orbot,US,0,0,184.225.88.249,184-225-88-249.pools.spcsdns.net,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.3.6-alpha (git-47dff61061f4bfc2) on Linux armv7l,0,0
orion,IT,26,1,109.233.120.99,vpsimple.com,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
OrionTorNode,DE,152,0,212.95.39.82,212-95-39-82.local,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on FreeBSD amd64,0,0
OrionTorNode1,DE,130,25,87.118.93.143,ns2.km10547-03.keymachine.de,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
OrphanOrOften,US,0,25,173.245.73.101,explicate.xen.prgmr.com,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
otherland,DE,0,0,92.76.151.216,dslb-092-076-151-216.pools.arcor-ip.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux mips,0,0
Outcry,PL,9,10,89.77.28.80,89-77-28-80.dynamic.chello.pl,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
ovacikar,US,1,0,98.77.137.68,adsl-98-77-137-68.mia.bellsouth.net,443,None,0,1,0,0,1,0,1,1,0,Tor 0.2.1.31 (git-df8aa0a7943a6364) on Linux i686,0,0
over9000,DE,14,0,92.76.115.34,dslb-092-076-115-034.pools.arcor-ip.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.30 on Linux i586,0,0
ovh10gigabit,LT,6707,38,188.165.24.70,188-165-24-70.ovh.net,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
Oxygen,DE,0,1,78.46.104.156,oxygen.pond.sub.org,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
OxylBeta,SE,127,20,95.109.103.113,95.109.103.113,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
ozarks,US,0,0,173.202.10.141,173-202-10-141.dyn.centurytel.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
OzmaGulugTOR,US,71,1,70.39.104.93,70.39.104.93,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
p0x,UA,891,7,91.203.146.58,91.203.146.58,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
P2box0001,US,5,21,216.231.135.28,216.231.135.28.rdns.continuumdatacenters.com,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
p2fJ6qW4wQ3WP3pKT,DE,0,0,91.11.94.39,p5B0B5E27.dip.t-dialin.net,6998,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
p3iexit,SC,0,5,195.43.94.87,195.43.94.87,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.2.32 (git-877e17749725ab88) on Linux i686,0,0
paddlewheeler,US,13,1,99.43.89.1,home.awry.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on FreeBSD amd64,0,0
palanthas,US,0,0,65.13.80.142,adsl-065-013-080-142.sip.chs.bellsouth.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
palominot04st,CA,149,0,209.141.61.98,209.141.61.98,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Palvelin,FI,16,3,80.221.35.20,hoasnet-fe23dd00-20.dhcp.inet.fi,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
PandasFail,US,13,8,69.143.251.151,c-69-143-251-151.hsd1.md.comcast.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Darwin i386,0,0
Pannekoek,US,0,31,71.195.107.248,c-71-195-107-248.hsd1.ca.comcast.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
ParadiseTorRelay1,SE,1849,24,83.168.200.204,tor-relay1.flashdance.cx,80,110,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
ParadiseTorRelay2,SE,28,4,193.228.143.17,tor-relay2.flashdance.cx,80,110,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
PAraM,RU,9,0,94.180.53.228,dynamicip-94-180-53-228.pppoe.nsk.ertelecom.ru,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
PARAN01D,US,42,6,24.146.185.113,ool-1892b971.dyn.optonline.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
paraZite,FR,49,3,92.243.20.30,92.243.20.30,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Parsec,BE,0,3,94.224.25.21,94-224-25-21.access.telenet.be,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
PartyLikeIts1984,SE,28,4,85.30.52.165,h85-30-52-165.static.se.alltele.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
PartyX,CA,405,17,209.15.226.42,209.15.226.42,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Pascal0,US,7055,15,173.213.78.125,m-29.automobiledrive.com,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Pascal1,US,3862,15,173.213.78.125,m-29.automobiledrive.com,143,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Pascal2,US,5144,15,173.213.78.126,m-30.automobiledrive.com,80,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Pascal3,US,3414,15,173.213.78.126,m-30.automobiledrive.com,110,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Pasquino,CA,221,25,209.44.114.178,pasquino.netelligent.ca,9001,80,0,1,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
pastamaker,US,123,1,67.23.4.151,67-23-4-151.static.cloud-ips.com,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux i686,0,0
Patator,FR,16,1,82.240.160.143,lam06-3-82-240-160-143.fbx.proxad.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
path,US,39,7,74.118.90.155,path.no-ip.biz,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
PatienceIsAVirtue,US,114,4,69.242.42.246,c-69-242-42-246.hsd1.nj.comcast.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
patricius,CZ,0,15,89.203.190.171,pooh.helpion.cz,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD amd64,0,0
paulios1771,US,392,1,18.245.6.163,BAKER-FOUR-EIGHTEEN.MIT.EDU,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
paulpaulsenpaul,DE,0,0,91.51.77.3,p5B334D03.dip.t-dialin.net,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
pax,DE,19,24,217.172.183.219,pax.mosquito.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
peentelefoon,NL,8,1,82.156.178.10,s529cb20a.adsl.wanadoo.nl,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Peleion,US,0,1,72.64.36.239,pool-72-64-36-239.nrflva.east.verizon.net,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
Penelope,GB,21,0,109.156.89.96,host109-156-89-96.range109-156.btcentralplus.com,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.25-alpha (git-fa48973a63191469) on Linux x86_64,0,0
pengaton,DE,757,25,94.103.170.237,237.170.pengaton.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
penguintek,US,22,6,71.87.243.255,71-87-243-255.dhcp.jcsn.tn.charter.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux i686,0,0
PeppoPestoni,IT,8,0,79.50.79.222,host222-79-dynamic.50-79-r.retail.telecomitalia.it,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
Persephone,DE,38,5,85.214.156.80,persephone.pala.de,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
petiteserver,DE,9,0,85.176.2.179,e176002179.adsl.alicedsl.de,993,587,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i586,0,0
pfeilheimtor,AT,46,8,78.104.176.32,78.104.176.32,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
PFries1,US,19,12,96.126.111.240,bystander.hoover90.net,10870,10871,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
pgibsonorg,US,54,1,76.27.120.58,c-76-27-120-58.hsd1.ut.comcast.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on OpenBSD i386,0,0
philargyry,US,22,1,64.223.124.212,pool-64-223-124-212.burl.east.myfairpoint.net,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
Phoebe,DE,690,23,85.214.52.156,h1606382.stratoserver.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
phoeniciavore,US,131,2,96.126.115.10,li340-10.members.linode.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
phunk,US,3,1,71.235.142.164,c-71-235-142-164.hsd1.ct.comcast.net,40101,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.30-rc (git-085c9754ccae6cae) on Windows 7 Service Pack 1 [workstation],0,0
pillowfight,US,7,25,67.18.186.145,ozeki.trontronic.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
PimpMyRide,SE,2058,19,213.185.227.85,tb213-185-227-85.cust.teknikbyran.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
pinky,US,0,0,76.168.62.54,cpe-76-168-62-54.socal.res.rr.com,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Piper,DE,387,23,81.169.155.246,tor.fabiankeil.de,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
pipiska,RU,173,20,77.37.231.155,broadband-77-37-231-155.nationalcablenetworks.ru,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on OpenBSD i386,0,0
Pipounette1,FR,11,0,90.21.130.38,AOrleans-553-1-132-38.w90-21.abo.wanadoo.fr,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
pippin,DE,331,0,78.46.17.136,pippin.bash.info,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
piyaz,US,2126,13,128.59.16.164,nsl-vmuser-2.cs.columbia.edu,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.7-alpha (git-023d8b6cf8116919) on Linux i686,0,0
piyaz2,US,1322,15,128.59.23.177,sos3.cs.columbia.edu,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.7-alpha (git-023d8b6cf8116919) on Linux x86_64,0,0
Piza,IT,70,118,93.185.112.17,auto.traded.it,4413,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Linux i686,0,0
PlanetExpress,NL,38,91,82.73.84.34,52495422.cm-4-2b.dynamic.ziggo.nl,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
Plankhead,US,8,1,69.122.230.83,ool-457ae653.dyn.optonline.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
Platte1234,DE,18,0,88.69.138.60,dslb-088-069-138-060.pools.arcor-ip.net,9768,9769,0,0,1,0,1,0,1,1,1,Tor 0.2.1.31 (git-8435cd95d2acc0c2) on Linux x86_64,0,0
Player1,NL,60,8,194.145.200.131,vps101.directvps.nl,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Plotin,DE,1000,0,88.198.23.179,tor.plotin.de,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
plugh,US,16,1,68.189.246.56,68-189-246-56.dhcp.oxfr.ma.charter.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.31 (git-e740ac08c63f68c0) on Linux x86_64,0,0
plumber,US,59,36,50.2.7.139,50.2.7.139,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
PMG5,FR,101,1,90.24.246.57,AMontsouris-651-1-79-57.w90-24.abo.wanadoo.fr,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin Power Macintosh,0,0
pmocek,US,2321,2,67.205.44.43,ps14443.dreamhost.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
podgornycz,CZ,936,1,87.236.199.73,tor-exit.podgorny.cz,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
PogoPogoPogo,US,0,0,71.163.142.72,pool-71-163-142-72.washdc.fios.verizon.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux armv5tel,0,0
policearepeopletoo,US,252,23,206.217.138.57,57.138.217.206.host.nwnx.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
politkovskaja,NL,13338,1,77.247.181.165,.,443,80,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
politkovskaja2,NL,17541,1,77.247.181.165,.,110,143,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
polychord,US,9,0,68.49.184.82,c-68-49-184-82.hsd1.md.comcast.net,443,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
PonderStibbons,NL,19,2,77.161.13.108,ip4da10d6c.direct-adsl.nl,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
PontAvignon,FR,17,22,212.194.137.11,avk84-1-212-194-137-11.dsl.sta.abo.bbox.fr,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
pontchartrain,US,49,25,69.164.204.179,shponka.org,9001,443,0,0,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
poopcollider,GB,152,11,188.165.170.197,taw.nnhost.co.uk,9324,80,0,1,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
poppydickens,US,4,0,184.58.39.48,cpe-184-58-39-48.woh.res.rr.com,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
pornosteffi,DE,2,0,88.78.91.162,dslb-088-078-091-162.pools.arcor-ip.net,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PotatoPalace,EE,4,0,87.119.186.62,87-119-186-62.tll.elisa.ee,443,53,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha-dev (git-dca3c9fff87227b8) on FreeBSD i386,0,0
poTwORek,FR,434,23,213.251.170.205,ks34393.kimsufi.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Pounet27TorRelay,FR,0,0,82.254.174.105,lns-bzn-25-82-254-174-105.adsl.proxad.net,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
ppoon,US,1,0,67.194.198.209,199-209.adsl.umnet.umich.edu,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.1.30 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
PPrivCom001,AU,5,10,202.60.66.32,brisbane.perfect-privacy.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
PPrivCom002,MY,10,0,202.71.103.246,cyberjaya.perfect-privacy.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom004,HK,13,11,119.42.144.18,hongkong.perfect-privacy.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom005,IL,225,11,109.73.160.179,telaviv.perfect-privacy.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom006,RU,19,11,192.162.102.50,moscow.perfect-privacy.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom007,RU,73,11,192.162.100.209,moscow.perfect-privacy.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
PPrivCom008,RU,48,11,95.128.242.224,moscow.perfect-privacy.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom010,RO,52,11,195.254.134.10,bucharest.perfect-privacy.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom011,SE,94,11,95.143.192.159,stockholm.perfect-privacy.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom012,DE,8585,11,84.19.178.6,de.gigabit.perfect-privacy.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
PPrivCom013,DE,8162,11,84.19.178.7,de.gigabit.perfect-privacy.com,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
